province, district, name, HMIS_code, facility_type,   latitude, longitude
Northern,Senga Hill,Senka,60100015,Health Centre,-9.109013749,32.07926374
Northern,Senga Hill,Shikulu Musonda Health Post,60100016,Health Centre,-9.53384323,31.08268919
Northern,Senga Hill,Sumbi Health Post,60100017,Health Centre,-9.40723627,32.09757815
Northern,Senga Hill,Tanzuka Health Post,60100018,Health Centre,-9.3302239,31.88318686
Copperbelt,Kalulushi,Twaiteka Zambia Compound Health Post,20030029,Health Centre,-12.631141,28.07574
North-Western,Mufumbwe,Kabanda,70070003,Health Centre,-13.64434617,25.42142509
North-Western,Mushindano,Kalomboshi Health Post,70080003,Health Centre,-12.95958561,26.57745884
North-Western,Mushindano,Kangwena Health Post,70080005,Health Centre,-12.37981268,27.32183623
North-Western,Mushindano,Kanuma,70080006,Health Centre,-12.35100632,26.93644829
North-Western,Mushindano,Luamala,70080011,Health Centre,-12.20069783,26.77347123
North-Western,Mushindano,Mapunga,70080013,Health Centre,-12.93104991,26.8514801
Copperbelt,Kitwe,Buchi Main,20040002,Health Centre,-12.79492858,28.20890594
North-Western,Mushindano,St. Dorothy,70080017,Health Centre,-12.33831088,27.06438406
Copperbelt,Kitwe,Buchi Small Chest,20040003,Health Centre,-12.78792479,28.2067278
Southern,Mazabuka,Nega Nega,80070037,Health Centre,-15.8351353,28.02312363
Southern,Monze,Luyaba,80080019,Health Centre,-16.13441175,27.35376525
Copperbelt,Kitwe,Bulangililo,20040004,Health Centre,-12.77099657,28.22905762
Central,Chisamba,Chikonkomene Health Post,10020004,Health Centre,-14.6798013,28.55032583
Copperbelt,Kitwe,CBU,20040006,Health Centre,-12.80507068,28.23959982
Southern,Sinazongwe,Sinazeze,80120018,Health Centre,-17.06129899,27.55133525
Copperbelt,Kitwe,Chamboli GRZ,20040007,Health Centre,-12.85728404,28.22745779
North-Western,Zambezi,Kasesi,70111001,Health Centre,, 
Copperbelt,Kitwe,Chamboli J,20040035,Health Centre,,
North-Western,Mushindano,Israel Health Post,70080001,Health Centre,-12.04673953,26.65201218
North-Western,Mushindano,Kamisenga,70080004,Health Centre,-12.26913762,26.81437646
North-Western,Mushindano,Kipushi Health Post,70080009,Health Centre,-11.762884,27.228615
Copperbelt,Kitwe,Chavuma,20040009,Health Centre,-12.88445019,28.3219652
North-Western,Mushindano,Mututubanya Health Post,70080016,Health Centre,-11.91872,27.175357
North-Western,Kalumbila,Wamafwaha,70040050,Health Centre,-12.4644143,24.98122363
Western,Mitete,Lutembwe Health Post,90060003,Health Centre,-13.957017,22.606245
Copperbelt,Kitwe,Chilobwe,20040010,Health Centre,-12.9540389,28.17772158
Copperbelt,Ndola,Hillcrest,20100021,Health Centre,,
Copperbelt,Kitwe,Chiminwa Health Post,20040011,Health Centre,-12.95324167,28.35249667
Copperbelt,Kitwe,Chimwemwe,20040012,Health Centre,-12.77128266,28.20167978
Luapula,Chembe,Kalasa Kando Health Post,40010004,Health Centre,-11.660877,28.438516
Luapula,Kawambwa,Kawambwa Tea Estate,40040015,Health Centre,, 
Copperbelt,Kitwe,City Square Clinic,20040014,Health Centre,-12.82095773,28.21237409
Luapula,Mwense,Mwense Stage II,40090019,Health Centre,-10.39262,28.7091
Copperbelt,Kitwe,Community Development College Health Post,20040015,Health Centre,-12.880304,28.262253
Northern,Chilubi,Kapofu Health Post,60010007,Health Centre,-11.216177,29.949672
Northern,Chilubi,Mule,60011001,Health Centre,-11.15071,29.910192
Northern,Chilubi,Mwenge Health Post,60010013,Health Centre,-11.029432,30.188354
Northern,Mbala,Mutwizi Health Post,60050013,Health Centre,-9.033389,31.23513
Northern,Kasama,Lukashi Health Post,60030019,Health Centre,-9.935357538,30.99748786
Central,Chisamba,Chipembi,10020005,Health Centre,-14.9323349,28.5758404
Copperbelt,Kitwe,Company,20040016,Health Centre,-12.81780167,28.21254
Copperbelt,Kitwe,Cosetco Health Post,20040020,Health Centre,-12.72256215,28.15356438
Copperbelt,Chililabombwe,Chililabombwe District Hospital,20011001,Health Centre,-12.371113,27.862358
Copperbelt,Kitwe,East Garnetone,20040026,Health Centre,-12.73620318,28.19400274
Copperbelt,Luanshya,Kapupulu,20051001,Health Centre,-13.077819,28.403334
Copperbelt,Kitwe,Garnatone,20040028,Health Centre,, 
Copperbelt,Mufulira,Kawama West,20090019,Health Centre,-12.56983833,28.21775667
Copperbelt,Lufwanyama,Nkana,20060022,Health Centre,-12.8791989,28.09079886
Copperbelt,Kitwe,Ipusukilo,20040033,Health Centre,-12.77897646,28.2465566
Copperbelt,Kitwe,Itimpi,20040034,Health Centre,-12.74232925,28.17217287
Lusaka,Lusaka,Kamwala South Health Post,50060134,Health Centre,-15.446036,28.293466
Lusaka,Lusaka,Makeni UNHCR Health Post,50060174,Health Centre,-15.451669,28.241796
Lusaka,Lusaka,Malata Health Post,50060178,Health Centre,-15.424572,28.356458
Lusaka,Chilanga,Neri Health Post,50010015,Health Centre,-15.534168,28.225638
Lusaka,Lusaka,Twikatane Health Post,50060280,Health Centre,-15.370446,28.239499
Lusaka,Chongwe,Village of Hope Health Post,50031002,Health Centre,-15.498939,28.544778
Northern,Mpulungu,Kakusu Health Post,60070008,Health Centre,,
Copperbelt,Kitwe,Kakolo,20040036,Health Centre,-12.92754167,28.337615
Northern,Mpulungu,Chisanza,60050001,Health Centre,-8.677049134,31.19517223
Northern,Mporokoso,Chiwala,60060006,Health Centre,-9.49430233,29.56861198
Copperbelt,Kitwe,Kamakonde,20040037,Health Centre,-12.83147489,28.14511835
Copperbelt,Ndola,Katondo,20100034,Health Centre,-13.02220908,28.69767423
Luapula,Mansa,Mibenge,40060038,Health Centre,-11.31970768,29.38873812
Central,Chisamba,Chisamba,10020007,Health Centre,-14.98342952,28.3771939
Copperbelt,Kitwe,Kamfinsa,20040038,Health Centre,-12.87293802,28.33406408
Copperbelt,Ndola,New Mushili,20101001,Health Centre,, 
Copperbelt,Luanshya,Roan Section 3,20050034,Health Centre,,
Copperbelt,Kitwe,Twatasha,20040098,Health Centre,-12.75699653,28.19129515
Copperbelt,Kitwe,Kamitondo,20040039,Health Centre,-12.79109111,28.21633264
Eastern,Mambwe,Chamubobo Health Post,30051001,Health Centre,,
Copperbelt,Kitwe,Kawama,20040041,Health Centre,-12.74993309,28.20470612
Eastern,Chipata,Chest Clinic,30020005,Health Centre,-13.641612,32.639635
Eastern,Kasenengwa,Kamboma Health Post,30020031,Health Centre,-13.822239,32.30376
Copperbelt,Kitwe,KCM Nkana Clinic,20040042,Health Centre,-12.82529779,28.21183896
Copperbelt,Kitwe,Kitwe Teaching HAHC,2004XX99,Health Centre,-12.79815899,28.20866977
Eastern,Lumezi,Mwase Mphangwe Zonal,30040038,Health Centre,-13.03105949,32.94128393
Central,Kabwe,Brunelli Health Post,10050003,Health Centre,-14.367,28.632452
Central,Kabwe,Chililalila Health Post,10050006,Health Centre,-14.443485,28.354945
Central,Kabwe,Chowa Forest Health Post,10050010,Health Centre,-14.510613,28.560911
Central,Kabwe,Kafulamase Health Post,10050019,Health Centre,-14.484307,28.512841
Copperbelt,Kitwe,Kitwe College of Education Health Post,20040043,Health Centre,-12.78386382,28.19271057
Copperbelt,Kitwe,Kitwe District Police Clinic,20040044,Health Centre,-12.85283675,28.21821149
Copperbelt,Kitwe,Kitwe Vocation Training College Health Post,20040049,Health Centre,-12.76168554,28.19501851
Copperbelt,Kitwe,Kwacha,20040050,Health Centre,-12.78163207,28.2231193
Central,Chisamba,Kachele Health Post,10020008,Health Centre,-14.76624426,28.19205596
Copperbelt,Kitwe,Luangwa,20040051,Health Centre,-12.8818765,28.25027651
Copperbelt,Kitwe,Luongo Health Post,20040053,Health Centre,-12.68616224,28.15190994
Copperbelt,Kitwe,MARS,2004XX41,Health Centre,-12.84199448,28.22906116
Copperbelt,Kitwe,Mawlaick (ZCCF Kitwe Camp) Clinic,20040055,Health Centre,-12.810267,28.222164
Copperbelt,Kitwe,MEF Health Post,20040056,Health Centre,-12.7794541,28.1838333
Copperbelt,Kitwe,Mindolo 1,20040059,Health Centre,-12.78847607,28.1808397
Copperbelt,Kitwe,Mindolo 2 Clinic,20040060,Health Centre,-12.79322187,28.18342767
Copperbelt,Kitwe,Misaka Health Post,20040064,Health Centre,,
Lusaka,Chongwe,Kanakantapa,50030015,Health Centre,-15.27329966,28.63547666
Central,Chisamba,Kanakantapa,10020009,Health Centre,-15.14267748,28.59804398
Copperbelt,Kitwe,Miseshi,20040065,Health Centre,-12.7982947,28.1909869
Copperbelt,Kitwe,Mpelembe Secondary School Health Post,20040070,Health Centre,-12.81820815,28.25112283
Copperbelt,Kitwe,Mulenga,20040071,Health Centre,-12.86622623,28.24352724
Copperbelt,Kitwe,Mumana,2004XX33,Health Centre,,
Copperbelt,Kitwe,Mwaiseni,20040072,Health Centre,-12.82373048,28.24843291
Copperbelt,Kitwe,Mwekera,20040073,Health Centre,-12.85507308,28.35619833
Copperbelt,Kitwe,Natwange Clinic,20040074,Health Centre,-12.83609,28.23632604
Copperbelt,Kitwe,Ndeke,20040075,Health Centre,-12.85264407,28.23725321
Copperbelt,Kitwe,Ndeke Village,20040076,Health Centre,-12.83806777,28.24638002
Copperbelt,Kitwe,New Start Health Post,2004XXGF,Health Centre,,
Central,Chisamba,Kasosolo Health Post,10020012,Health Centre,-14.48346722,28.72988276
Copperbelt,Kitwe,Nkana East,20040077,Health Centre,-12.82284533,28.229476
Copperbelt,Kitwe,Nkana HAHC,2004XX98,Health Centre,,
Copperbelt,Kitwe,Occupational Health District Hospital,20040079,Health Centre,-12.84373289,28.21312513
Copperbelt,Kitwe,Riverside,20040085,Health Centre,-12.7920922,28.23994368
Copperbelt,Kitwe,SOS Kitwe,20040091,Health Centre,-12.87448551,28.24770008
Central,Chisamba,Liteta District Hospital,10020014,Health Centre,-14.78047613,28.06305409
Copperbelt,Kitwe,Wusakile D4 Clinic,20040101,Health Centre,-12.84470263,28.2133215
Copperbelt,Kitwe,Wusakile GRZ,20040102,Health Centre,-12.85279,28.218245
Copperbelt,Kitwe,Wusakile Mine Hospital,20040103,Health Centre,-12.84332254,28.21228674
Copperbelt,Kitwe,Zamtan,20040104,Health Centre,-12.8746212,28.28427216
Copperbelt,Kitwe,ZNS Camp Clinic,20040105,Health Centre,-12.941713,28.218603
Copperbelt,Luanshya,73 Independence,20050001,Health Centre,-13.13103524,28.4085145
Central,Chibombo,Chipeso,10010005,Health Centre,-15.1962087,27.99719322
Central,Chisamba,Liteta HAHC,10020015,Health Centre,-14.78048755,28.06301564
Copperbelt,Luanshya,Allessandras,20050002,Health Centre,-13.1500031,28.44181218
Copperbelt,Luanshya,Baluba Shaft Clinic,2005XX11,Health Centre,,
Copperbelt,Luanshya,Chaisa,20050003,Health Centre,-13.12801486,28.36399295
Copperbelt,Luanshya,Chilabula,20050005,Health Centre,-13.177834,28.40053683
Copperbelt,Luanshya,Fisenge,20050008,Health Centre,-13.0685554,28.46517853
Copperbelt,Luanshya,Franco,20050009,Health Centre,-13.16258394,28.43276184
Copperbelt,Luanshya,Kafubu Block,20050010,Health Centre,-13.15260545,28.53279557
Copperbelt,Luanshya,Kampelembe Health Post,20050011,Health Centre,-13.126689,28.245289
Copperbelt,Luanshya,Kapenda Health Post,20050012,Health Centre,-13.123657,28.482227
Copperbelt,Luanshya,Kapupulu Chawama Health Post,20050013,Health Centre,-13.048512,28.415992
Central,Chisamba,Malombe,10020016,Health Centre,-14.67870777,28.1885479
Copperbelt,Luanshya,Kasongo Health Post,20050014,Health Centre,-13.02842909,28.52976906
Copperbelt,Luanshya,Kawama,20050015,Health Centre,-13.12113075,28.31015883
Copperbelt,Luanshya,Luanshya Mine Hospital,20050016,Health Centre,-13.12971081,28.40510183
Copperbelt,Luanshya,Luanshya Spita HAHC,2005XX99,Health Centre,,
Copperbelt,Luanshya,Main,20050017,Health Centre,-13.13952392,28.419426
Copperbelt,Luanshya,Malaika Clinic,20050018,Health Centre,-13.180525,28.411243
Copperbelt,Luanshya,Mansansa Health Post,20050019,Health Centre,-13.01375942,28.49291065
Copperbelt,Luanshya,Maposa Health Post,20050020,Health Centre,-12.99953499,28.39546231
Copperbelt,Luanshya,Mikomfwa,20050021,Health Centre,-13.14942081,28.42436587
Copperbelt,Luanshya,Mikomfwa Urban Clinic,20050022,Health Centre,-13.15410647,28.42010686
Central,Chisamba,Momboshi Health post,10020017,Health Centre,-14.78849295,28.3615324
Copperbelt,Luanshya,Mpatamatu Section 26,20050025,Health Centre,-13.0991259,28.31027432
Copperbelt,Luanshya,New Town,20050028,Health Centre,-13.11481634,28.4047062
Copperbelt,Luanshya,Nkulumashiba Health Post,20050029,Health Centre,-13.07941425,28.2035907
Copperbelt,Luanshya,Poleline Health Post,20050030,Health Centre,-13.0084499,28.44642268
Copperbelt,Luanshya,Roan Antelope HAHC,20050031,Health Centre,-13.13689633,28.38747906
Copperbelt,Luanshya,Roan Antelope Referral Hospital,20050032,Health Centre,-13.136604,28.388127
Copperbelt,Luanshya,Section 23,20050035,Health Centre,-13.10601119,28.32081634
Copperbelt,Luanshya,Section 5,20050036,Health Centre,-13.13002351,28.380433
Copperbelt,Luanshya,Shaft 18,2005XX29,Health Centre,,
Central,Chisamba,Mulungushi Agro,10020019,Health Centre,-14.66049833,28.802055
Copperbelt,Luanshya,Shaft 28,2005XX30,Health Centre,,
Copperbelt,Luanshya,Thomson District Hospital,20050037,Health Centre,-13.14046551,28.43017551
Copperbelt,Luanshya,Thomson HAHC,2005XX97,Health Centre,,
Copperbelt,Luanshya,TVTC,20050038,Health Centre,-13.12568465,28.4296536
Copperbelt,Lufwanyama,Bulaya,20060001,Health Centre,-12.9571686,28.14642227
Copperbelt,Lufwanyama,Chantete,20060002,Health Centre,-12.99897093,28.0448862
Copperbelt,Lufwanyama,Chikabuke,20060003,Health Centre,-13.13575651,27.71995786
Copperbelt,Lufwanyama,Chinemu,20060004,Health Centre,-12.70337389,27.49620976
Copperbelt,Lufwanyama,Fungulwe,20060005,Health Centre,-13.18189155,27.45086859
Central,Chisamba,Muswishi,10020020,Health Centre,-14.66049833,28.802055
Copperbelt,Lufwanyama,Kamakanga,20060008,Health Centre,-13.10823801,28.09197876
Copperbelt,Lufwanyama,Kansoka,20060010,Health Centre,-12.63076004,27.70262032
Copperbelt,Lufwanyama,Kapilamikwa Health Post,20060011,Health Centre,-12.92478275,27.5144402
Copperbelt,Lufwanyama,Lufwanyama District Hospital,20060012,Health Centre,-12.85805631,27.63671754
Copperbelt,Lufwanyama,Lumpuma,20060013,Health Centre,-13.12580116,27.9119026
Copperbelt,Lufwanyama,Mbalango Health Post,20060015,Health Centre,-12.81133611,27.5282763
Copperbelt,Lufwanyama,Mibenge Health Post,20060016,Health Centre,-12.96839191,27.91052009
Copperbelt,Lufwanyama,Mibila,20060017,Health Centre,-12.61159121,27.55048204
Copperbelt,Lufwanyama,Mukumbo,20060019,Health Centre,-13.29484847,28.07933498
Central,Chisamba,Mwantaya Health Post,10020021,Health Centre,-14.85115785,28.73648488
Copperbelt,Lufwanyama,Mukutuma,20060020,Health Centre,-12.97134674,27.81718676
Copperbelt,Lufwanyama,Mushingashi,20060021,Health Centre,-12.85525336,27.07479087
Copperbelt,Lufwanyama,Shimukunami,20060023,Health Centre,-12.85391286,27.67654635
Copperbelt,Lufwanyama,St. Joseph's Mission,20060024,Health Centre,-12.89155978,28.01319974
Copperbelt,Lufwanyama,St. Mary's,20060025,Health Centre,-12.8939666,27.37046533
Copperbelt,Masaiti,Bangwe,20070001,Health Centre,-13.20538001,28.80811833
Copperbelt,Masaiti,Chikumbi,20070002,Health Centre,-12.87500046,28.65512726
Copperbelt,Masaiti,Chilese,20070003,Health Centre,-13.55929913,28.67518217
Copperbelt,Masaiti,Chinondo,20070004,Health Centre,-13.43922948,28.52157612
Central,Chisamba,Mwapula Health Post,10020022,Health Centre,-15.12262769,28.75167934
Copperbelt,Masaiti,Chiwala Health Post,20070005,Health Centre,-13.00932845,28.72126295
Copperbelt,Masaiti,Chondwe,20070006,Health Centre,-13.16966828,28.78061633
Copperbelt,Masaiti,Fiwale,20070007,Health Centre,-13.20859548,28.71743748
Copperbelt,Masaiti,Kafulafuta GRZ,20070008,Health Centre,-13.33554539,28.56963757
Copperbelt,Masaiti,Kafulafuta Mission,20070009,Health Centre,-13.25448523,28.32954896
Copperbelt,Masaiti,Kaloko,20070010,Health Centre,-13.5527725,28.5253742
Copperbelt,Masaiti,Kambowa,20070011,Health Centre,-13.10596501,28.80121602
Copperbelt,Masaiti,Kamifungo Health Post,20070012,Health Centre,-13.21419899,28.2036028
Copperbelt,Masaiti,Kashitu,20070013,Health Centre,, 
Copperbelt,Masaiti,Lumano Health Post,20070015,Health Centre,-13.14315305,28.69551015
Central,Chitambo,Chalilo Health Post,10030001,Health Centre,-12.46252494,30.3520426
Copperbelt,Masaiti,Lupiya Health Post,20070016,Health Centre,-13.01060187,28.81070067
Copperbelt,Masaiti,Masaiti Boma,20070018,Health Centre,-13.32166609,28.41526007
Copperbelt,Masaiti,Masaiti Council,20070019,Health Centre,-13.25959573,28.40570083
Copperbelt,Masaiti,Masaiti District Hospital,20070020,Health Centre,-13.3340159,28.68781612
Copperbelt,Masaiti,Matipa,20070021,Health Centre,-13.46798652,28.67390401
Copperbelt,Masaiti,Michinka Health Post,20070022,Health Centre,-13.4143626,28.61942396
Copperbelt,Masaiti,Miengwe,20070023,Health Centre,-13.44841454,28.73612988
Copperbelt,Masaiti,Miputu Health Post,20070024,Health Centre,-13.20342443,28.28427094
Copperbelt,Masaiti,Mishikishi,20070025,Health Centre,-13.38446673,28.67713566
Copperbelt,Masaiti,Mukolwe,20070026,Health Centre,-13.18359689,28.59792471
Central,Chitambo,Chipundu,10030002,Health Centre,-12.30490718,30.30184455
Copperbelt,Masaiti,Mupapa,20070027,Health Centre,-13.29688697,28.70151622
Copperbelt,Masaiti,Mutaba,20070028,Health Centre,-13.29638856,28.82722225
Copperbelt,Masaiti,Njelemani,20070030,Health Centre,-12.97513919,28.73560946
Copperbelt,Masaiti,Silangwa Health Post,20070031,Health Centre,-13.48342821,28.79955987
Copperbelt,Mpongwe,Agape Health Post,2008XY07,Health Centre,,
Copperbelt,Mpongwe,Butikili Health Post,20080001,Health Centre,-13.42683863,28.38431991
Copperbelt,Mpongwe,Chibangu Health Post,2008XX22,Health Centre,,
Copperbelt,Mpongwe,Chibuli Health Post,20080002,Health Centre,-13.39541023,28.33566246
Copperbelt,Mpongwe,Chisanga Health Post,20080003,Health Centre,-13.83227167,27.83660833
Central,Chitambo,Chitambo District Hospital,10030003,Health Centre,-12.91568577,30.63563545
Copperbelt,Mpongwe,Ipumbu,20080005,Health Centre,-13.637755,27.84498167
Copperbelt,Mpongwe,Inthanda Health Post,20080006,Health Centre,-13.829195,28.261144
Copperbelt,Mpongwe,Kalweo,20080007,Health Centre,-13.80242145,28.64446091
Copperbelt,Mpongwe,Kanyenda,20080008,Health Centre,, 
Copperbelt,Mpongwe,Kasamba,20080010,Health Centre,, 
Copperbelt,Mpongwe,Luamabwe,20080011,Health Centre,-13.78536293,28.50467163
Copperbelt,Mpongwe,Luankuni Health Post,20080012,Health Centre,-13.59177948,28.40957835
Copperbelt,Mpongwe,Luswishi Health Post,20080013,Health Centre,-13.81076228,27.38709739
Copperbelt,Mpongwe,Lyobeka Health Post,20080014,Health Centre,-13.36770573,28.40937015
Copperbelt,Mpongwe,Machiya,20080015,Health Centre,-13.6465048,27.61492616
Central,Chibombo,ZNS Chisamba,10010006,Health Centre,,
Central,Chitambo,Chitambo HAHC,10030004,Health Centre,-12.91609285,30.63487229
Copperbelt,Mpongwe,Mfulabunga,20080016,Health Centre,-13.495105,28.03223167
